Year,State,Ag District,County,corn_yield,soybeans_yield,wheat_yield
2008,ILLINOIS,EAST SOUTHEAST,EDGAR,168.0,50.0,
2008,ILLINOIS,EAST SOUTHEAST,EFFINGHAM,171.0,46.0,64.0
2008,ILLINOIS,EAST SOUTHEAST,FAYETTE,160.0,46.0,58.0
2008,ILLINOIS,EAST SOUTHEAST,JASPER,160.0,44.0,54.0
2008,ILLINOIS,EAST SOUTHEAST,LAWRENCE,148.0,41.0,65.0
2008,ILLINOIS,EAST SOUTHEAST,MARION,148.0,45.0,63.0
2008,ILLINOIS,EAST SOUTHEAST,MOULTRIE,174.0,51.0,70.0
2008,ILLINOIS,EAST SOUTHEAST,RICHLAND,143.0,41.0,63.0
2008,ILLINOIS,EAST SOUTHEAST,SHELBY,179.0,49.0,67.0
2008,ILLINOIS,NORTHEAST,BOONE,169.0,42.0,
2008,ILLINOIS,NORTHEAST,DE KALB,189.0,48.0,73.0
2008,ILLINOIS,NORTHEAST,GRUNDY,188.0,47.0,65.0
2008,ILLINOIS,NORTHEAST,KANE,188.0,44.0,76.0
2008,ILLINOIS,NORTHEAST,KENDALL,176.0,47.0,
2008,ILLINOIS,NORTHEAST,LA SALLE,192.0,48.0,
2008,ILLINOIS,NORTHEAST,LAKE,138.0,34.0,63.0
2008,ILLINOIS,NORTHEAST,MCHENRY,158.0,39.0,68.0
2008,ILLINOIS,NORTHEAST,WILL,177.0,46.0,69.0
2008,ILLINOIS,NORTHWEST,BUREAU,199.0,49.0,74.0
2008,ILLINOIS,NORTHWEST,CARROLL,185.0,49.0,78.0
2008,ILLINOIS,NORTHWEST,HENRY,184.0,49.0,
2008,ILLINOIS,NORTHWEST,JO DAVIESS,163.0,43.0,
2008,ILLINOIS,NORTHWEST,LEE,182.0,46.0,
2008,ILLINOIS,NORTHWEST,MERCER,192.0,48.0,
2008,ILLINOIS,NORTHWEST,OGLE,184.0,45.0,69.0
2008,ILLINOIS,NORTHWEST,PUTNAM,195.0,50.0,60.0
2008,ILLINOIS,NORTHWEST,ROCK ISLAND,183.0,48.0,59.0
2008,ILLINOIS,NORTHWEST,STEPHENSON,175.0,45.0,66.0
2008,ILLINOIS,NORTHWEST,WHITESIDE,181.0,46.0,72.0
2008,ILLINOIS,NORTHWEST,WINNEBAGO,168.0,42.0,70.0
2008,ILLINOIS,SOUTHEAST,EDWARDS,153.0,42.0,65.0
2008,ILLINOIS,SOUTHEAST,FRANKLIN,142.0,40.0,63.0
2008,ILLINOIS,SOUTHEAST,GALLATIN,158.0,41.0,61.0
2008,ILLINOIS,SOUTHEAST,HAMILTON,160.0,40.0,67.0
2008,ILLINOIS,SOUTHEAST,JEFFERSON,131.0,40.0,59.0
2008,ILLINOIS,SOUTHEAST,MASSAC,148.0,40.0,60.0
2008,ILLINOIS,SOUTHEAST,SALINE,153.0,40.0,64.0
2008,ILLINOIS,SOUTHEAST,WABASH,147.0,44.0,
2008,ILLINOIS,SOUTHEAST,WAYNE,149.0,41.0,65.0
2008,ILLINOIS,SOUTHEAST,WHITE,160.0,42.0,66.0
2008,ILLINOIS,SOUTHWEST,ALEXANDER,144.0,40.0,47.0
2008,ILLINOIS,SOUTHWEST,CLINTON,163.0,45.0,65.0
2008,ILLINOIS,SOUTHWEST,JACKSON,148.0,43.0,64.0
2008,ILLINOIS,SOUTHWEST,JOHNSON,153.0,39.0,
2008,ILLINOIS,SOUTHWEST,MONROE,159.0,46.0,58.0
2008,ILLINOIS,SOUTHWEST,PERRY,146.0,46.0,59.0
2008,ILLINOIS,SOUTHWEST,PULASKI,149.0,42.0,57.0
2008,ILLINOIS,SOUTHWEST,RANDOLPH,152.0,45.0,64.0
2008,ILLINOIS,SOUTHWEST,ST CLAIR,155.0,46.0,62.0
2008,ILLINOIS,SOUTHWEST,UNION,154.0,38.0,53.0
2008,ILLINOIS,SOUTHWEST,WASHINGTON,165.0,49.0,64.0
2008,ILLINOIS,SOUTHWEST,WILLIAMSON,140.0,39.0,
2008,ILLINOIS,WEST,ADAMS,171.0,41.0,62.0
2008,ILLINOIS,WEST,BROWN,152.0,37.0,
2008,ILLINOIS,WEST,FULTON,193.0,51.0,
2008,ILLINOIS,WEST,HANCOCK,190.0,50.0,70.0
2008,ILLINOIS,WEST,HENDERSON,199.0,51.0,
2008,ILLINOIS,WEST,KNOX,200.0,53.0,
2008,ILLINOIS,WEST,MCDONOUGH,206.0,54.0,
2008,ILLINOIS,WEST,SCHUYLER,184.0,46.0,56.0
2008,ILLINOIS,WEST,WARREN,207.0,56.0,
2008,ILLINOIS,WEST SOUTHWEST,BOND,164.0,45.0,64.0
2008,ILLINOIS,WEST SOUTHWEST,CALHOUN,161.0,45.0,
2008,ILLINOIS,WEST SOUTHWEST,CASS,195.0,49.0,54.0
2008,ILLINOIS,WEST SOUTHWEST,CHRISTIAN,193.0,53.0,69.0
2008,ILLINOIS,WEST SOUTHWEST,GREENE,158.0,45.0,59.0
2008,ILLINOIS,WEST SOUTHWEST,JERSEY,163.0,47.0,60.0
2008,ILLINOIS,WEST SOUTHWEST,MACOUPIN,157.0,46.0,60.0
2008,ILLINOIS,WEST SOUTHWEST,MADISON,155.0,47.0,63.0
2008,ILLINOIS,WEST SOUTHWEST,MONTGOMERY,181.0,49.0,67.0
2008,ILLINOIS,WEST SOUTHWEST,MORGAN,190.0,52.0,
2008,ILLINOIS,WEST SOUTHWEST,PIKE,155.0,41.0,59.0
2008,ILLINOIS,WEST SOUTHWEST,SANGAMON,184.0,51.0,63.0
2008,ILLINOIS,WEST SOUTHWEST,SCOTT,155.0,47.0,65.0
2007,ILLINOIS,CENTRAL,DE WITT,187.0,54.0,
2007,ILLINOIS,CENTRAL,LOGAN,197.0,50.0,
2007,ILLINOIS,CENTRAL,MACON,191.0,53.0,59.0
2007,ILLINOIS,CENTRAL,MARSHALL,189.0,50.0,50.0
2007,ILLINOIS,CENTRAL,MASON,178.0,37.0,50.0
2007,ILLINOIS,CENTRAL,MCLEAN,196.0,54.0,61.0
2007,ILLINOIS,CENTRAL,MENARD,199.0,46.0,73.0
2007,ILLINOIS,CENTRAL,PEORIA,188.0,48.0,53.0
2007,ILLINOIS,CENTRAL,STARK,194.0,52.0,63.0
2007,ILLINOIS,CENTRAL,TAZEWELL,191.0,53.0,65.0
2007,ILLINOIS,CENTRAL,WOODFORD,204.0,54.0,53.0
2007,ILLINOIS,EAST,CHAMPAIGN,188.0,55.0,58.0
2007,ILLINOIS,EAST,FORD,187.0,54.0,56.0
2007,ILLINOIS,EAST,IROQUOIS,178.0,52.0,57.0
2007,ILLINOIS,EAST,KANKAKEE,179.0,52.0,57.0
2007,ILLINOIS,EAST,LIVINGSTON,189.0,54.0,60.0
2007,ILLINOIS,EAST,PIATT,190.0,57.0,61.0
2007,ILLINOIS,EAST,VERMILION,180.0,55.0,59.0
2007,ILLINOIS,EAST SOUTHEAST,CLARK,161.0,45.0,58.0
2007,ILLINOIS,EAST SOUTHEAST,CLAY,123.0,29.0,58.0
2007,ILLINOIS,EAST SOUTHEAST,COLES,181.0,53.0,56.0
2007,ILLINOIS,EAST SOUTHEAST,CRAWFORD,140.0,40.0,50.0
2007,ILLINOIS,EAST SOUTHEAST,CUMBERLAND,166.0,46.0,68.0
2007,ILLINOIS,EAST SOUTHEAST,DOUGLAS,184.0,56.0,67.0
2007,ILLINOIS,EAST SOUTHEAST,EDGAR,181.0,54.0,65.0
2007,ILLINOIS,EAST SOUTHEAST,EFFINGHAM,153.0,36.0,64.0
2007,ILLINOIS,EAST SOUTHEAST,FAYETTE,133.0,29.0,56.0
2007,ILLINOIS,EAST SOUTHEAST,JASPER,150.0,39.0,54.0
2007,ILLINOIS,EAST SOUTHEAST,LAWRENCE,133.0,36.0,54.0
2007,ILLINOIS,EAST SOUTHEAST,MARION,133.0,28.0,60.0
2007,ILLINOIS,EAST SOUTHEAST,MOULTRIE,191.0,55.0,59.0
2007,ILLINOIS,EAST SOUTHEAST,RICHLAND,110.0,26.0,54.0
2007,ILLINOIS,EAST SOUTHEAST,SHELBY,181.0,49.0,63.0
2007,ILLINOIS,NORTHEAST,BOONE,182.0,48.0,82.0
2007,ILLINOIS,NORTHEAST,COOK,137.0,46.0,
2007,ILLINOIS,NORTHEAST,DE KALB,197.0,51.0,70.0
2007,ILLINOIS,NORTHEAST,DU PAGE,167.0,48.0,
2007,ILLINOIS,NORTHEAST,GRUNDY,185.0,47.0,57.0
2007,ILLINOIS,NORTHEAST,KANE,186.0,50.0,71.0
2007,ILLINOIS,NORTHEAST,KENDALL,183.0,50.0,58.0
2007,ILLINOIS,NORTHEAST,LA SALLE,186.0,46.0,57.0
2007,ILLINOIS,NORTHEAST,LAKE,144.0,46.0,72.0
2007,ILLINOIS,NORTHEAST,MCHENRY,177.0,48.0,63.0
2007,ILLINOIS,NORTHEAST,WILL,173.0,49.0,49.0
2007,ILLINOIS,NORTHWEST,BUREAU,195.0,51.0,62.0
2007,ILLINOIS,NORTHWEST,CARROLL,187.0,51.0,79.0
2007,ILLINOIS,NORTHWEST,HENRY,189.0,52.0,67.0
2007,ILLINOIS,NORTHWEST,JO DAVIESS,186.0,53.0,
2007,ILLINOIS,NORTHWEST,LEE,182.0,49.0,70.0
2007,ILLINOIS,NORTHWEST,MERCER,192.0,51.0,48.0
2007,ILLINOIS,NORTHWEST,OGLE,189.0,51.0,84.0
2007,ILLINOIS,NORTHWEST,PUTNAM,187.0,47.0,
2007,ILLINOIS,NORTHWEST,ROCK ISLAND,193.0,53.0,
2007,ILLINOIS,NORTHWEST,STEPHENSON,182.0,54.0,77.0
2007,ILLINOIS,NORTHWEST,WHITESIDE,173.0,49.0,69.0
2007,ILLINOIS,NORTHWEST,WINNEBAGO,177.0,53.0,70.0
2007,ILLINOIS,SOUTHEAST,EDWARDS,113.0,28.0,53.0
2007,ILLINOIS,SOUTHEAST,FRANKLIN,113.0,25.0,44.0
2007,ILLINOIS,SOUTHEAST,GALLATIN,148.0,35.0,51.0
2007,ILLINOIS,SOUTHEAST,HAMILTON,110.0,25.0,58.0
2007,ILLINOIS,SOUTHEAST,HARDIN,112.0,27.0,
2007,ILLINOIS,SOUTHEAST,JEFFERSON,95.0,20.0,48.0
2007,ILLINOIS,SOUTHEAST,MASSAC,159.0,24.0,32.0
2007,ILLINOIS,SOUTHEAST,POPE,151.0,19.0,
2007,ILLINOIS,SOUTHEAST,SALINE,126.0,27.0,50.0
2007,ILLINOIS,SOUTHEAST,WABASH,130.0,34.0,53.0
2007,ILLINOIS,SOUTHEAST,WAYNE,122.0,26.0,52.0
2007,ILLINOIS,SOUTHEAST,WHITE,135.0,30.0,45.0
2007,ILLINOIS,SOUTHWEST,ALEXANDER,178.0,36.0,38.0
2007,ILLINOIS,SOUTHWEST,CLINTON,132.0,26.0,53.0
2007,ILLINOIS,SOUTHWEST,JACKSON,140.0,33.0,43.0
2007,ILLINOIS,SOUTHWEST,JOHNSON,117.0,33.0,
2007,ILLINOIS,SOUTHWEST,MONROE,128.0,27.0,43.0
2007,ILLINOIS,SOUTHWEST,PERRY,79.0,21.0,42.0
2007,ILLINOIS,SOUTHWEST,PULASKI,170.0,36.0,42.0
2007,ILLINOIS,SOUTHWEST,RANDOLPH,125.0,28.0,46.0
2007,ILLINOIS,SOUTHWEST,ST CLAIR,123.0,32.0,46.0
2007,ILLINOIS,SOUTHWEST,UNION,144.0,34.0,
2007,ILLINOIS,SOUTHWEST,WASHINGTON,105.0,19.0,50.0
2007,ILLINOIS,SOUTHWEST,WILLIAMSON,130.0,27.0,45.0
2007,ILLINOIS,WEST,ADAMS,162.0,37.0,63.0
2007,ILLINOIS,WEST,BROWN,152.0,35.0,56.0
2007,ILLINOIS,WEST,FULTON,186.0,42.0,58.0
2007,ILLINOIS,WEST,HANCOCK,183.0,46.0,64.0
2007,ILLINOIS,WEST,HENDERSON,185.0,49.0,67.0
2007,ILLINOIS,WEST,KNOX,194.0,51.0,69.0
2007,ILLINOIS,WEST,MCDONOUGH,193.0,49.0,68.0
2007,ILLINOIS,WEST,SCHUYLER,174.0,38.0,61.0
2007,ILLINOIS,WEST,WARREN,198.0,51.0,72.0
2007,ILLINOIS,WEST SOUTHWEST,BOND,116.0,25.0,55.0
2007,ILLINOIS,WEST SOUTHWEST,CALHOUN,171.0,37.0,50.0
2007,ILLINOIS,WEST SOUTHWEST,CASS,194.0,43.0,50.0
2007,ILLINOIS,WEST SOUTHWEST,CHRISTIAN,193.0,51.0,59.0
2007,ILLINOIS,WEST SOUTHWEST,GREENE,160.0,39.0,58.0
2007,ILLINOIS,WEST SOUTHWEST,JERSEY,167.0,38.0,56.0
2007,ILLINOIS,WEST SOUTHWEST,MACOUPIN,157.0,37.0,56.0
2007,ILLINOIS,WEST SOUTHWEST,MADISON,127.0,31.0,52.0
2007,ILLINOIS,WEST SOUTHWEST,MONTGOMERY,154.0,37.0,65.0
2007,ILLINOIS,WEST SOUTHWEST,MORGAN,186.0,46.0,72.0
2007,ILLINOIS,WEST SOUTHWEST,PIKE,156.0,38.0,62.0
2007,ILLINOIS,WEST SOUTHWEST,SANGAMON,199.0,51.0,72.0
2007,ILLINOIS,WEST SOUTHWEST,SCOTT,169.0,40.0,60.0
2006,ILLINOIS,CENTRAL,DE WITT,178.0,54.0,
2006,ILLINOIS,CENTRAL,LOGAN,171.0,52.0,79.0
2006,ILLINOIS,CENTRAL,MACON,179.0,56.0,
2006,ILLINOIS,CENTRAL,MARSHALL,174.0,52.0,72.0
2006,ILLINOIS,CENTRAL,MASON,155.0,47.0,58.0
2006,ILLINOIS,CENTRAL,MCLEAN,182.0,54.0,82.0
2006,ILLINOIS,CENTRAL,MENARD,166.0,49.0,73.0
2006,ILLINOIS,CENTRAL,PEORIA,171.0,52.0,67.0
2006,ILLINOIS,CENTRAL,STARK,179.0,54.0,71.0
2006,ILLINOIS,CENTRAL,TAZEWELL,176.0,54.0,71.0
2006,ILLINOIS,CENTRAL,WOODFORD,177.0,55.0,83.0
2006,ILLINOIS,EAST,CHAMPAIGN,180.0,55.0,89.0
2006,ILLINOIS,EAST,FORD,168.0,50.0,79.0
2006,ILLINOIS,EAST,IROQUOIS,170.0,50.0,85.0
2006,ILLINOIS,EAST,KANKAKEE,167.0,47.0,87.0
2006,ILLINOIS,EAST,LIVINGSTON,176.0,52.0,84.0
2006,ILLINOIS,EAST,PIATT,182.0,55.0,92.0
2006,ILLINOIS,EAST,VERMILION,173.0,54.0,83.0
2006,ILLINOIS,EAST SOUTHEAST,CLARK,153.0,49.0,71.0
2006,ILLINOIS,EAST SOUTHEAST,CLAY,130.0,39.0,62.0
2006,ILLINOIS,EAST SOUTHEAST,COLES,168.0,51.0,68.0
2006,ILLINOIS,EAST SOUTHEAST,CRAWFORD,138.0,45.0,73.0
2006,ILLINOIS,EAST SOUTHEAST,CUMBERLAND,148.0,50.0,73.0
2006,ILLINOIS,EAST SOUTHEAST,DOUGLAS,168.0,54.0,
2006,ILLINOIS,EAST SOUTHEAST,EDGAR,167.0,53.0,74.0
2006,ILLINOIS,EAST SOUTHEAST,EFFINGHAM,145.0,48.0,73.0
2006,ILLINOIS,EAST SOUTHEAST,FAYETTE,121.0,40.0,65.0
2006,ILLINOIS,EAST SOUTHEAST,JASPER,145.0,48.0,70.0
2006,ILLINOIS,EAST SOUTHEAST,LAWRENCE,142.0,45.0,68.0
2006,ILLINOIS,EAST SOUTHEAST,MARION,117.0,38.0,73.0
2006,ILLINOIS,EAST SOUTHEAST,MOULTRIE,173.0,55.0,
2006,ILLINOIS,EAST SOUTHEAST,RICHLAND,126.0,43.0,67.0
2006,ILLINOIS,EAST SOUTHEAST,SHELBY,147.0,48.0,73.0
2006,ILLINOIS,NORTHEAST,BOONE,172.0,51.0,83.0
2006,ILLINOIS,NORTHEAST,COOK,151.0,37.0,
2006,ILLINOIS,NORTHEAST,DE KALB,181.0,54.0,84.0
2006,ILLINOIS,NORTHEAST,DU PAGE,155.0,47.0,
2006,ILLINOIS,NORTHEAST,GRUNDY,170.0,49.0,
2006,ILLINOIS,NORTHEAST,KANE,178.0,53.0,94.0
2006,ILLINOIS,NORTHEAST,KENDALL,184.0,53.0,86.0
2006,ILLINOIS,NORTHEAST,LA SALLE,182.0,53.0,93.0
2006,ILLINOIS,NORTHEAST,LAKE,136.0,42.0,68.0
2006,ILLINOIS,NORTHEAST,MCHENRY,170.0,47.0,81.0
2006,ILLINOIS,NORTHEAST,WILL,163.0,47.0,77.0
2006,ILLINOIS,NORTHWEST,BUREAU,178.0,53.0,79.0
2006,ILLINOIS,NORTHWEST,CARROLL,185.0,58.0,67.0
2006,ILLINOIS,NORTHWEST,HENRY,171.0,50.0,64.0
2006,ILLINOIS,NORTHWEST,JO DAVIESS,166.0,54.0,
2006,ILLINOIS,NORTHWEST,LEE,188.0,53.0,86.0
2006,ILLINOIS,NORTHWEST,MERCER,170.0,48.0,73.0
2006,ILLINOIS,NORTHWEST,OGLE,179.0,54.0,84.0
2006,ILLINOIS,NORTHWEST,PUTNAM,181.0,52.0,78.0
2006,ILLINOIS,NORTHWEST,ROCK ISLAND,165.0,49.0,
2006,ILLINOIS,NORTHWEST,STEPHENSON,175.0,55.0,77.0
2006,ILLINOIS,NORTHWEST,WHITESIDE,174.0,53.0,66.0
2006,ILLINOIS,NORTHWEST,WINNEBAGO,158.0,46.0,79.0
2006,ILLINOIS,SOUTHEAST,EDWARDS,123.0,45.0,61.0
2006,ILLINOIS,SOUTHEAST,FRANKLIN,130.0,42.0,59.0
2006,ILLINOIS,SOUTHEAST,GALLATIN,153.0,45.0,58.0
2006,ILLINOIS,SOUTHEAST,HAMILTON,140.0,41.0,61.0
2006,ILLINOIS,SOUTHEAST,HARDIN,111.0,47.0,
2006,ILLINOIS,SOUTHEAST,JEFFERSON,117.0,38.0,60.0
2006,ILLINOIS,SOUTHEAST,MASSAC,130.0,39.0,58.0
2006,ILLINOIS,SOUTHEAST,POPE,125.0,41.0,
2006,ILLINOIS,SOUTHEAST,SALINE,150.0,45.0,64.0
2006,ILLINOIS,SOUTHEAST,WABASH,140.0,47.0,56.0
2006,ILLINOIS,SOUTHEAST,WAYNE,130.0,40.0,65.0
2006,ILLINOIS,SOUTHEAST,WHITE,150.0,42.0,62.0
2006,ILLINOIS,SOUTHWEST,ALEXANDER,152.0,44.0,59.0
2006,ILLINOIS,SOUTHWEST,CLINTON,126.0,36.0,69.0
2006,ILLINOIS,SOUTHWEST,JACKSON,142.0,41.0,58.0
2006,ILLINOIS,SOUTHWEST,JOHNSON,131.0,42.0,
2006,ILLINOIS,SOUTHWEST,MONROE,113.0,32.0,56.0
2006,ILLINOIS,SOUTHWEST,PERRY,111.0,37.0,57.0
2006,ILLINOIS,SOUTHWEST,PULASKI,141.0,43.0,65.0
2006,ILLINOIS,SOUTHWEST,RANDOLPH,110.0,33.0,56.0
2006,ILLINOIS,SOUTHWEST,ST CLAIR,126.0,37.0,59.0
2006,ILLINOIS,SOUTHWEST,UNION,147.0,42.0,57.0
2006,ILLINOIS,SOUTHWEST,WASHINGTON,117.0,36.0,61.0
2006,ILLINOIS,SOUTHWEST,WILLIAMSON,140.0,41.0,
2006,ILLINOIS,WEST,ADAMS,129.0,43.0,68.0
2006,ILLINOIS,WEST,BROWN,138.0,45.0,76.0
2006,ILLINOIS,WEST,FULTON,160.0,48.0,76.0
2006,ILLINOIS,WEST,HANCOCK,152.0,44.0,78.0
2006,ILLINOIS,WEST,HENDERSON,161.0,50.0,52.0
2006,ILLINOIS,WEST,KNOX,168.0,50.0,61.0
2006,ILLINOIS,WEST,MCDONOUGH,174.0,49.0,
2006,ILLINOIS,WEST,SCHUYLER,140.0,41.0,68.0
2006,ILLINOIS,WEST,WARREN,173.0,51.0,
2006,ILLINOIS,WEST SOUTHWEST,BOND,119.0,36.0,69.0
2006,ILLINOIS,WEST SOUTHWEST,CALHOUN,148.0,44.0,47.0
2006,ILLINOIS,WEST SOUTHWEST,CASS,155.0,47.0,56.0
2006,ILLINOIS,WEST SOUTHWEST,CHRISTIAN,172.0,54.0,76.0
2006,ILLINOIS,WEST SOUTHWEST,GREENE,137.0,45.0,66.0
2006,ILLINOIS,WEST SOUTHWEST,JERSEY,132.0,46.0,64.0
2006,ILLINOIS,WEST SOUTHWEST,MACOUPIN,144.0,47.0,66.0
2006,ILLINOIS,WEST SOUTHWEST,MADISON,112.0,33.0,62.0
2006,ILLINOIS,WEST SOUTHWEST,MONTGOMERY,139.0,47.0,71.0
2006,ILLINOIS,WEST SOUTHWEST,MORGAN,171.0,53.0,73.0
2006,ILLINOIS,WEST SOUTHWEST,PIKE,160.0,49.0,67.0
2006,ILLINOIS,WEST SOUTHWEST,SANGAMON,174.0,54.0,69.0
2006,ILLINOIS,WEST SOUTHWEST,SCOTT,167.0,48.0,63.0
2005,ILLINOIS,CENTRAL,DE WITT,162.0,56.0,
2005,ILLINOIS,CENTRAL,LOGAN,144.0,53.0,
2005,ILLINOIS,CENTRAL,MACON,175.0,54.0,
2005,ILLINOIS,CENTRAL,MARSHALL,142.0,50.0,58.0
2005,ILLINOIS,CENTRAL,MASON,123.0,39.0,39.0
2005,ILLINOIS,CENTRAL,MCLEAN,161.0,54.0,73.0
2005,ILLINOIS,CENTRAL,MENARD,132.0,46.0,71.0
2005,ILLINOIS,CENTRAL,PEORIA,119.0,45.0,61.0
2005,ILLINOIS,CENTRAL,STARK,123.0,47.0,
2005,ILLINOIS,CENTRAL,TAZEWELL,142.0,53.0,58.0
2005,ILLINOIS,CENTRAL,WOODFORD,144.0,51.0,74.0
2005,ILLINOIS,EAST,CHAMPAIGN,164.0,54.0,76.0
2005,ILLINOIS,EAST,FORD,158.0,50.0,73.0
2005,ILLINOIS,EAST,IROQUOIS,167.0,51.0,73.0
2005,ILLINOIS,EAST,KANKAKEE,137.0,44.0,76.0
2005,ILLINOIS,EAST,LIVINGSTON,145.0,50.0,69.0
2005,ILLINOIS,EAST,PIATT,171.0,56.0,74.0
2005,ILLINOIS,EAST,VERMILION,165.0,51.0,83.0
2005,ILLINOIS,EAST SOUTHEAST,CLARK,142.0,48.0,60.0
2005,ILLINOIS,EAST SOUTHEAST,CLAY,116.0,40.0,59.0
2005,ILLINOIS,EAST SOUTHEAST,COLES,149.0,51.0,64.0
2005,ILLINOIS,EAST SOUTHEAST,CRAWFORD,133.0,45.0,63.0
2005,ILLINOIS,EAST SOUTHEAST,CUMBERLAND,136.0,45.0,58.0
2005,ILLINOIS,EAST SOUTHEAST,DOUGLAS,153.0,51.0,
2005,ILLINOIS,EAST SOUTHEAST,EDGAR,160.0,52.0,61.0
2005,ILLINOIS,EAST SOUTHEAST,EFFINGHAM,119.0,39.0,65.0
2005,ILLINOIS,EAST SOUTHEAST,FAYETTE,117.0,39.0,58.0
2005,ILLINOIS,EAST SOUTHEAST,JASPER,120.0,43.0,65.0
2005,ILLINOIS,EAST SOUTHEAST,LAWRENCE,135.0,44.0,54.0
2005,ILLINOIS,EAST SOUTHEAST,MARION,129.0,43.0,54.0
2005,ILLINOIS,EAST SOUTHEAST,MOULTRIE,172.0,53.0,
2005,ILLINOIS,EAST SOUTHEAST,RICHLAND,109.0,38.0,59.0
2005,ILLINOIS,EAST SOUTHEAST,SHELBY,149.0,44.0,57.0
2005,ILLINOIS,NORTHEAST,BOONE,116.0,35.0,70.0
2005,ILLINOIS,NORTHEAST,COOK,120.0,44.0,
2005,ILLINOIS,NORTHEAST,DE KALB,146.0,44.0,89.0
2005,ILLINOIS,NORTHEAST,DU PAGE,105.0,33.0,
2005,ILLINOIS,NORTHEAST,GRUNDY,122.0,45.0,
2005,ILLINOIS,NORTHEAST,KANE,121.0,41.0,81.0
2005,ILLINOIS,NORTHEAST,KENDALL,110.0,41.0,87.0
2005,ILLINOIS,NORTHEAST,LA SALLE,139.0,47.0,83.0
2005,ILLINOIS,NORTHEAST,LAKE,84.0,29.0,49.0
2005,ILLINOIS,NORTHEAST,MCHENRY,117.0,36.0,67.0
2005,ILLINOIS,NORTHEAST,WILL,122.0,43.0,80.0
2005,ILLINOIS,NORTHWEST,BUREAU,136.0,48.0,64.0
2005,ILLINOIS,NORTHWEST,CARROLL,163.0,57.0,
2005,ILLINOIS,NORTHWEST,HENRY,127.0,46.0,60.0
2005,ILLINOIS,NORTHWEST,JO DAVIESS,165.0,53.0,
2005,ILLINOIS,NORTHWEST,LEE,142.0,47.0,68.0
2005,ILLINOIS,NORTHWEST,MERCER,155.0,51.0,
2005,ILLINOIS,NORTHWEST,OGLE,139.0,46.0,84.0
2005,ILLINOIS,NORTHWEST,PUTNAM,138.0,49.0,
2005,ILLINOIS,NORTHWEST,ROCK ISLAND,140.0,44.0,
2005,ILLINOIS,NORTHWEST,STEPHENSON,146.0,50.0,67.0
2005,ILLINOIS,NORTHWEST,WHITESIDE,126.0,47.0,62.0
2005,ILLINOIS,NORTHWEST,WINNEBAGO,130.0,43.0,69.0
2005,ILLINOIS,SOUTHEAST,EDWARDS,114.0,43.0,58.0
2005,ILLINOIS,SOUTHEAST,FRANKLIN,117.0,42.0,52.0
2005,ILLINOIS,SOUTHEAST,GALLATIN,145.0,46.0,57.0
2005,ILLINOIS,SOUTHEAST,HAMILTON,134.0,44.0,64.0
2005,ILLINOIS,SOUTHEAST,HARDIN,119.0,37.0,
2005,ILLINOIS,SOUTHEAST,JEFFERSON,122.0,40.0,59.0
2005,ILLINOIS,SOUTHEAST,MASSAC,139.0,40.0,55.0
2005,ILLINOIS,SOUTHEAST,POPE,109.0,39.0,
2005,ILLINOIS,SOUTHEAST,SALINE,139.0,46.0,
2005,ILLINOIS,SOUTHEAST,WABASH,137.0,43.0,63.0
2005,ILLINOIS,SOUTHEAST,WAYNE,124.0,42.0,62.0
2005,ILLINOIS,SOUTHEAST,WHITE,130.0,45.0,57.0
2005,ILLINOIS,SOUTHWEST,ALEXANDER,147.0,40.0,66.0
2005,ILLINOIS,SOUTHWEST,CLINTON,135.0,41.0,61.0
2005,ILLINOIS,SOUTHWEST,JACKSON,141.0,42.0,60.0
2005,ILLINOIS,SOUTHWEST,JOHNSON,129.0,38.0,
2005,ILLINOIS,SOUTHWEST,MONROE,130.0,39.0,56.0
2005,ILLINOIS,SOUTHWEST,PERRY,119.0,41.0,51.0
2005,ILLINOIS,SOUTHWEST,PULASKI,138.0,43.0,53.0
2005,ILLINOIS,SOUTHWEST,RANDOLPH,120.0,41.0,52.0
2005,ILLINOIS,SOUTHWEST,ST CLAIR,147.0,43.0,58.0
2005,ILLINOIS,SOUTHWEST,UNION,150.0,42.0,61.0
2005,ILLINOIS,SOUTHWEST,WASHINGTON,128.0,40.0,58.0
2005,ILLINOIS,SOUTHWEST,WILLIAMSON,139.0,41.0,
2005,ILLINOIS,WEST,ADAMS,129.0,43.0,58.0
2005,ILLINOIS,WEST,BROWN,135.0,44.0,57.0
2005,ILLINOIS,WEST,FULTON,130.0,45.0,64.0
2005,ILLINOIS,WEST,HANCOCK,142.0,46.0,69.0
2005,ILLINOIS,WEST,HENDERSON,155.0,46.0,55.0
2005,ILLINOIS,WEST,KNOX,123.0,45.0,77.0
